id redshift chandra.2to7 chandra.2to7_err xmm.newton.0p2to12 xmm.newton.0p2to12_err galex.FUV galex.FUV_err galex.NUV galex.NUV_err ctio.decam.u ctio.decam.u_err ctio.decam.g ctio.decam.g_err ctio.decam.r ctio.decam.r_err ctio.decam.i ctio.decam.i_err ctio.decam.z ctio.decam.z_err vista.vircam.J vista.vircam.J_err vista.vircam.H vista.vircam.H_err vista.vircam.Ks vista.vircam.Ks_err spitzer.irac.ch1 spitzer.irac.ch1_err spitzer.irac.ch2 spitzer.irac.ch2_err spitzer.irac.ch3 spitzer.irac.ch3_err spitzer.irac.ch4 spitzer.irac.ch4_err spitzer.mips.24 spitzer.mips.24_err WISE1 WISE1_err WISE2 WISE2_err WISE3 WISE3_err WISE4 WISE4_err
173 0.7 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0049253852976095065 3.51567695796516e-05 0.005910877669508483 1.5845749208823915e-05 0.009401884690993454 2.2179176711892337e-05 0.015221639056321522 3.68635995384787e-05 0.01920861008188342 6.731960615032996e-05 0.025000783917324226 7.862789663084142e-05 0.027542618078054686 0.0001712142720555611 0.03842639612291399 0.0001624155173060768 0.057557000000000004 0.000632 0.052369 0.0009270000000000001 0.054412 0.003231 0.036757 0.006054 -9999.0 -9999.0 0.048753 0.0035470000000000002 0.039264 0.006835 -9999.0 -9999.0 -9999.0 -9999.0
174 0.9 -9999.0 -9999.0 1.7112551777119009e-06 1.7532076712137473e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.01614782913035525 4.6314460151322045e-05 0.017103948245164664 2.2960149137602343e-05 0.01752638231693638 2.900728348230901e-05 0.01828935353134314 4.401446636842589e-05 0.023248118230559417 8.24429484540204e-05 0.03917448071874528 0.00014252505616790885 0.03929929264873865 0.00019444259071763244 0.05572033120664211 0.00022126218470116144 0.08532 0.000705 0.080104 0.000971 0.101093 0.003523 0.126455 0.006118 -9999.0 -9999.0 0.09453700000000001 0.004267000000000001 0.090116 0.00747 -9999.0 -9999.0 -9999.0 -9999.0
175 1.02 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0009715553500710534 4.1386202774933997e-05 0.0014140566435904662 1.92445043218236e-05 0.0020511375930725505 2.7743258647467442e-05 0.0037597976089500107 4.8153129386324454e-05 0.005918896573913144 9.039143875507948e-05 0.010970354296585005 0.00021657105337405494 0.013534157386957782 0.0002925105142041309 0.018230504236551034 0.0003958221239260344 0.025524 0.000192 0.018463 0.000863 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
176 0.6487299799919128 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.009189804021684523 5.8856079623795316e-05 0.03218914079157201 2.4178509285997558e-05 0.07069240499237524 3.566472910917751e-05 0.08635141766799308 5.4982909901533666e-05 0.08735281823616291 9.911284080063685e-05 0.10166025275518543 7.366492992628599e-05 0.11338695295953191 0.00011003891692456344 0.15830645711060023 9.958599166586817e-05 0.5903440000000001 0.001414 0.907972 0.0019290000000000002 1.0820340000000002 0.005548 1.525388 0.007559000000000001 2.772392 0.046282 0.31304000000000004 0.008361 0.5571860000000001 0.015396000000000002 1.650441 0.092727 3.522086 0.700696
177 0.28 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0011201559836858368 3.318689613578534e-05 0.005238439504505401 1.344433256647681e-05 0.00804283052420139 1.835930991656326e-05 0.011508489386007247 3.0316763839123113e-05 0.012834102283710798 5.5253569664065744e-05 0.01688366301096134 5.4820401909473015e-05 0.019028007979389566 0.00010798717594690678 0.02225272835019776 7.779746912875948e-05 0.024259 0.00054 0.019984000000000002 0.000861 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
178 0.09 -9999.0 -9999.0 1.2233865816002051e-06 2.0973793388730038e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.00257757479162177 3.0397158410139834e-05 0.002381199821301702 1.3547959766523913e-05 0.0023204416393078618 1.7709052143593337e-05 0.004036105186326552 2.92939791383567e-05 0.004320281425660326 5.34020498721836e-05 0.004266832608494689 0.0004042685932134392 0.0060437764877011736 0.0005373692155873716 0.009437060819284868 0.0007008986508041529 0.027605 0.000431 0.034241 0.000674 0.062152 0.0025369999999999998 0.11010800000000001 0.004351 0.359526 0.0434 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
179 1.15 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.001399522281362596 3.289228067684841e-05 0.0017097048516298969 1.542019102498173e-05 0.0018737558571376102 2.0342741382546164e-05 0.0025072661200307984 3.180013241376906e-05 0.0027919902358577993 5.976530168549668e-05 0.004595397943163081 6.70711366804601e-05 0.006232080549160248 0.00015090194353385776 0.008784033020031414 0.0001064261272933366 0.023186000000000002 0.0005200000000000001 0.029164000000000002 0.000876 -9999.0 -9999.0 0.036522 0.005848 0.367858 0.03715 0.023399000000000003 0.003017 0.023988 0.0066500000000000005 -9999.0 -9999.0 -9999.0 -9999.0
180 0.8667700290679932 -9999.0 -9999.0 -9999.0 -9999.0 0.0153723 0.00279597 0.040126 0.00311668 0.09185945697969328 0.0003313787822056185 0.09437799997325207 0.00010411537325187559 0.11982598116551312 0.00016232096107833321 0.10945635944560403 0.00024316417074369677 0.11227173220174386 0.0004573456271167678 0.14605396864188885 0.000341636708406376 0.11026088782602965 0.0005680257991776396 0.13240917536044983 0.0006378894938742676 0.304624 0.0010069999999999999 0.39845100000000006 0.001414 0.557967 0.00393 0.697982 0.0061920000000000005 1.493481 0.047705 0.23463900000000001 0.0071319999999999995 0.35514 0.011775 0.7748189999999999 0.082068 -9999.0 -9999.0
181 1.09 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0015909640670086179 4.080463072497721e-05 0.0011895597464654138 1.6682711182215475e-05 0.0020460498701830353 2.4909023698901136e-05 0.002397082976124947 3.728745928656337e-05 0.003833408754210949 8.118075827680001e-05 0.00911540326271481 9.25956168200713e-05 0.01409711976810562 0.00017305614675379671 0.019796554547600143 0.00013879447878135657 0.038728000000000005 0.00023400000000000002 0.033837000000000006 0.000653 -9999.0 -9999.0 0.028673 0.004276 -9999.0 -9999.0 0.021242 0.00405 0.018672 0.007928 -9999.0 -9999.0 -9999.0 -9999.0
182 0.26 -9999.0 -9999.0 2.8784247170590056e-07 7.598413192314344e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0018898273287569528 3.817760351406799e-05 0.002359478544028262 1.3846726958491663e-05 0.0035608317754506204 1.947589054822383e-05 0.0038024622343713825 3.0109966423955252e-05 0.0055154498630998515 6.485862581323603e-05 0.01033646046049096 6.42850007939955e-05 0.011496450892580256 0.0001623174482087621 0.018682738349026846 0.00011063980464996205 0.033061 0.000567 0.028021 0.000854 -9999.0 -9999.0 0.052976999999999996 0.005824 -9999.0 -9999.0 0.027064 0.003191 0.039884 0.006539 -9999.0 -9999.0 -9999.0 -9999.0
183 0.16 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.019685568730226262 6.632816066615839e-05 0.02732579673918623 2.4148951426435334e-05 0.04570504190088013 3.399049984859453e-05 0.05447796634320506 5.428674346837787e-05 0.06300252434622376 0.00011378309613621271 0.05742867081830007 5.521506747764407e-05 0.05506679770979424 0.00012676482055693796 0.0516199220953114 0.00010212702344872256 0.046575000000000005 0.0005570000000000001 0.067843 0.0009080000000000001 0.091617 0.003295 0.24579499999999999 0.006104 0.7207870000000001 0.046664000000000004 0.062001 0.003598 0.08333 0.007138 0.401791 0.080304 -9999.0 -9999.0
184 0.9675300121307373 -9999.0 -9999.0 7.78381727804932e-07 1.2585748050553878e-07 -9999.0 -9999.0 0.0162453 0.00221491 0.024840145053263128 7.17828702757582e-05 0.026200626706336116 2.709641388794059e-05 0.030402442282100844 3.6153911240906493e-05 0.031225316464268307 5.648488516038751e-05 0.03616174314600631 0.00012323968610961598 0.050788339104349566 0.000158991350633009 0.04488826899634082 0.00023827558395688467 0.06246001774650388 0.00024323813225587924 0.171212 0.000825 0.232552 0.0010840000000000001 0.311637 0.003377 0.403812 0.004934 1.448518 0.0484 0.13893100000000003 0.0049900000000000005 0.229721 0.009944000000000001 0.61038 0.091073 2.3334580000000003 0.608222
185 0.25 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0012442148579299716 4.4364113343696954e-05 0.001453439284842495 1.4596623360196847e-05 0.0013958388656754351 1.929802945073716e-05 0.0020163312636537222 3.188794920355206e-05 0.0022299009514724737 6.76473220745853e-05 0.0034393615566615937 7.379321458477083e-05 0.005194809700445433 0.0002310460690876101 0.007045062390341312 0.0001321936519568071 0.011275 0.000415 0.010997999999999999 0.0008 0.007562 0.002432 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
186 1.25 -9999.0 -9999.0 6.95107605365177e-07 1.2364244492549142e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0032383625763261694 3.4925287534444024e-05 0.003892237342152451 1.3065961646899097e-05 0.005687378701247174 1.826588135891096e-05 0.004819339347993216 2.733270740772655e-05 0.005061295923924413 5.883105748597033e-05 0.008435187369186024 0.00011480920525523469 0.009989386329690236 0.00023129717788888124 0.013317668407010276 0.00014305513153789882 0.028622 0.000398 0.034353 0.00066 0.037126 0.002007 0.051607 0.004283 0.14669200000000002 0.036768 0.031391 0.003209 0.040964 0.006904 -9999.0 -9999.0 -9999.0 -9999.0
187 0.1 -9999.0 -9999.0 5.42894005299581e-07 1.1560943614468677e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.004547765898279106 3.920846411020867e-05 0.0032865466359486414 1.4573460570016024e-05 0.0035361866437329595 1.9304903386639502e-05 0.005357280714537511 3.198366849671814e-05 0.005628072640196582 6.70747258042665e-05 0.00543177822080139 0.00016957398211343752 0.008342305015346784 0.0002825443198769414 0.012360729713384649 0.0002158364524874776 0.020386 0.000528 0.025163 0.00085 0.019825 0.0031090000000000002 0.045875 0.005887 -9999.0 -9999.0 0.026890999999999998 0.0032440000000000004 0.037394 0.007474000000000001 -9999.0 -9999.0 -9999.0 -9999.0
188 0.89 -9999.0 -9999.0 4.3792515146664076e-07 1.1045036593293092e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0006247371885460366 3.690024907973026e-05 0.0011534761676574264 1.2332497222319519e-05 0.001648600122761889 1.669395362673619e-05 0.0030418610896614413 2.9117296412137086e-05 0.0035719490878563533 6.358951038612248e-05 0.005641808589908398 7.342300482514214e-05 0.007301710683336238 0.00023626767494118497 0.011767109041713877 0.00014485579803090259 0.027891 0.000524 0.034555999999999996 0.0008900000000000001 -9999.0 -9999.0 0.067577 0.00601 0.182106 0.040310000000000006 0.021817 0.003175 0.01813 0.0066630000000000005 -9999.0 -9999.0 -9999.0 -9999.0
189 1.01118004322052 -9999.0 -9999.0 6.320211489714232e-07 8.668429588815067e-08 -9999.0 -9999.0 0.00773624 0.00174459 0.005563195507151055 4.735941036112777e-05 0.005812764578816221 2.107026472227731e-05 0.007301518256763554 2.843538947197895e-05 0.008373906236378655 4.277956162359135e-05 0.012186642526922652 8.950892949447919e-05 0.023779598704965158 0.00010685335085666356 0.026153381778763043 0.00022597778751794816 0.04325243694504018 0.00022858905305858407 0.086502 0.0006810000000000001 0.08884600000000001 0.000955 0.08941299999999999 0.0033940000000000003 0.122173 0.006131999999999999 0.655166 0.041369 0.07899500000000001 0.003856 0.094973 0.007523 -9999.0 -9999.0 -9999.0 -9999.0
190 0.13 -9999.0 -9999.0 8.764461194658892e-07 1.8103009142500946e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.003994426412007119 3.724798224164516e-05 0.004148249964972929 1.4386031340331183e-05 0.003975124624391091 1.8196278579272785e-05 0.006014384207591492 3.050487148789694e-05 0.005793116383618267 5.7307919732397134e-05 0.0064552280336488375 6.024887411955579e-05 0.009982931857900675 0.0001493478845992336 0.011832912369363829 0.00010167291318919349 0.022128000000000002 0.000531 0.030195 0.000848 0.036000000000000004 0.003262 0.066926 0.005926000000000001 0.25519200000000003 0.043088 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
191 0.09 -9999.0 -9999.0 2.953918176543531e-07 1.229555035114261e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.002871236472717436 4.091971747300497e-05 0.002249842182076006 1.6589791400882673e-05 0.0022354244947508746 2.1000576558802903e-05 0.002698481325608668 3.3806029158209824e-05 0.0032836534943043554 6.330488985389214e-05 0.0037119541776049585 0.0001242368630631759 0.004143783350787786 0.0002022827284394302 0.007681259126242133 0.00021185087108565361 0.015992000000000003 0.000555 0.016836 0.0008120000000000001 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
192 0.75 -9999.0 -9999.0 1.3706934572796201e-06 1.6387758489217438e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.029125566943843138 5.034369937700831e-05 0.04122696143153211 2.002002804874213e-05 0.03979403302535784 2.5390433913313472e-05 0.04175858204378465 4.041751741884678e-05 0.04743047297859965 7.416656247384458e-05 0.04711516284984224 9.278539548393044e-05 0.06584211799857752 0.0001798685008753473 0.09428410735441967 0.00017173892583025133 0.067751 0.0006690000000000001 0.06690399999999999 0.000916 0.086003 0.003065 0.075077 0.006096 0.21891 0.048122 0.059594 0.0036230000000000004 0.06711199999999999 0.0070469999999999994 -9999.0 -9999.0 -9999.0 -9999.0
193 1.45 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.003697293337684139 3.922943598831265e-05 0.003992939047107166 1.5092077491739573e-05 0.005243389033244493 2.0576582556048456e-05 0.005673203325269872 3.195347029364592e-05 0.007365173289749307 5.8678362756757965e-05 0.010350490628041834 0.0001806736271560385 0.01362805270193372 0.000256954203678194 0.01964094867593727 0.0003186315456176365 0.039011000000000004 0.000597 0.045022 0.000872 0.034675 0.003216 0.065193 0.006099 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
194 0.39 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 3.542861753069171e-05 7.500851381099189e-05 0.0012386501475922472 1.7250587849662237e-05 0.00681442476821933 2.4773237237229205e-05 0.009995036696014698 4.2066133135175065e-05 0.011393063449483522 7.374666199572142e-05 0.010574892895556423 0.0003403349052921172 0.012203648172823376 0.00044383954278505694 0.012999662450142075 0.0006672527759661607 0.016361999999999998 0.000526 0.014492000000000001 0.0006450000000000001 -9999.0 -9999.0 0.014718 0.004524 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
195 0.73 -9999.0 -9999.0 5.389335777593066e-07 5.446814548974041e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.002023663213470006 6.174784075873134e-05 0.0021466673020406083 2.773163107316608e-05 0.0039094798621012805 4.059164836038008e-05 0.005180204431862718 6.571943737769791e-05 0.0070128367372288 0.00012018753118455212 0.011297588123448487 9.422351784134092e-05 0.015299946486736495 0.00016813828466670757 0.016313890181236794 0.0001468850289990086 0.023936 0.000482 0.029805 0.0009320000000000001 0.046483 0.002831 0.036501 0.006004 0.24130400000000002 0.048296 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
196 0.23 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0007466361517114048 3.382442966593865e-05 0.0010460590580696457 1.4166203123520456e-05 0.0013346704673761335 1.962833362142637e-05 0.00175171584482281 3.195160694781679e-05 0.0020829598862574204 5.71279889097226e-05 0.004035169747812675 6.485803966486324e-05 0.005198487727314107 0.00014446511774902319 0.007544857851913931 9.375015871103448e-05 0.014044000000000001 0.000514 0.020639 0.0008179999999999999 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
197 1.25 -9999.0 -9999.0 5.611890776537697e-07 1.0479711847942397e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.004338157194655091 4.68162490283954e-05 0.006914681533628581 1.3621316080857951e-05 0.010760648572544213 1.8457996656640918e-05 0.013442312009827009 3.0307955504732614e-05 0.018183405808293265 5.452357610501274e-05 0.02156379832388626 6.994213109128094e-05 0.025977900473220884 0.00013117867244381864 0.026960110825381193 9.414125817275529e-05 0.037033 0.0005719999999999999 0.042743 0.000902 0.081788 0.003218 0.136486 0.006141 -9999.0 -9999.0 0.03496200000000001 0.003413 0.047033000000000005 0.007494 0.261336 0.092669 -9999.0 -9999.0
198 0.75 -9999.0 -9999.0 1.5104650062231145e-06 2.758069777472255e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.003258692127174288 8.6477945604414e-05 0.005354697901359354 3.407609507961967e-05 0.009483901807522862 5.131791311220879e-05 0.01696415434218661 8.87575645752601e-05 0.023036928940800595 0.00013899448289037594 0.037450427570635214 7.504765530195658e-05 0.04971581059985315 0.00010334130506280185 0.06962030755893779 0.0001565733207443623 0.128802 0.000781 0.131927 0.001046 0.124107 0.003371 0.163468 0.005940000000000001 0.18037 0.038886000000000004 0.08830800000000001 0.003741 0.08195999999999999 0.006718 -9999.0 -9999.0 1.1158350000000001 0.524138
199 0.13 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.01648575282563995 0.00012903085455310848 0.055365525699437576 7.037588460581873e-05 0.14176451970591805 0.00015670948276643517 0.2016037606150947 0.00022953157219303435 0.256829689615592 0.0003219667826105423 0.1518041243774703 0.0014559128441716058 0.16492244677067117 0.001785831727944967 0.16526202475926408 0.0018442729910562092 0.16202000000000003 0.000837 0.116481 0.0010400000000000001 -9999.0 -9999.0 0.054119 0.006083000000000001 -9999.0 -9999.0 0.177174 0.005711000000000001 0.120226 0.00753 -9999.0 -9999.0 -9999.0 -9999.0
200 0.20146000385284424 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.03464692264463491 0.00034112278516158296 0.06447249679537156 0.0001685275574194277 0.11238027003528367 0.0002632740062767907 0.14949162169502578 0.00039467388251050457 0.16453669325020237 0.0006383337389068103 0.08401721102503341 0.0008426257910366693 0.1282398130322333 0.0010929961568982257 0.0978245691199386 0.001065889672289421 0.099001 0.000713 0.080869 0.0009360000000000001 0.083247 0.003139 0.47303 0.006105 0.662978 0.047566000000000004 0.12291400000000001 0.004528 0.102802 0.007196 0.744732 0.07750900000000001 1.251988 0.6088490000000001
201 0.28 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.003775013716099499 8.256988686052607e-05 0.005072103390633838 3.307427648517879e-05 0.01003542644595498 5.059712460576192e-05 0.015274348678830128 8.101132848997711e-05 0.01845097095054023 0.00014643564050701477 0.02581743567886568 0.0001017710730971099 0.03356438922761262 0.00018058335271380947 0.043417646692088155 0.0002304440109748013 0.030792000000000003 0.000637 0.020277 0.00083 0.028681 0.003147 -9999.0 -9999.0 -9999.0 -9999.0 0.031886 0.0034070000000000003 0.012728999999999999 0.006249 0.206824 0.078673 -9999.0 -9999.0
202 0.6073300242424011 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.010781217362789907 0.00010144426753988171 0.020627894508578347 4.7131373743691547e-05 0.03438967397083721 7.087971115029896e-05 0.05077082627985183 0.00011191504528909111 0.05596934908623856 0.0001841447870378846 0.09201786497781822 0.002108036170633091 0.13147845861493762 0.0009673261256738491 0.18458085819734685 0.001365863791633219 0.30045299999999997 0.001406 0.36933800000000006 0.001291 0.513626 0.004161 0.878112 0.005752 6.06732 0.031873 0.313329 0.008657999999999999 0.414954 0.012994 1.838231 0.098198 7.046931 0.5971230000000001
203 0.6850799918174744 -9999.0 -9999.0 2.6117442466700764e-07 7.017667313178509e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0047954389364519845 5.315952937159669e-05 0.005660005233406641 2.6171283379656604e-05 0.007262897262971464 3.4781243255615884e-05 0.011312707349204653 5.770457947475657e-05 0.014329377815866951 9.958064473740622e-05 0.021479906980199893 0.00032484564513366745 0.029892956124403788 0.00028536306046535675 0.03806259867023109 0.000536776573720884 0.042652 0.000601 0.029772 0.000712 0.0181 0.0031110000000000005 -9999.0 -9999.0 0.162472 0.03765400000000001 0.071515 0.003689 0.029539000000000003 0.00623 -9999.0 -9999.0 -9999.0 -9999.0
204 0.36 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.00598544358426101 6.26209039918523e-05 0.008228835222485095 2.53799809860038e-05 0.014134408916942148 3.812331417773135e-05 0.018022052589450385 5.780665358094502e-05 0.024913596775881848 0.00010788141163000335 0.030682422356210503 0.00012025459694417403 0.036603981939477045 0.00013403833083186207 0.044015810160158785 0.00015748624128271888 0.037285 0.000494 0.036203000000000006 0.000858 0.017338000000000003 0.002396 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
205 0.18 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.017216707052993788 0.0002351799534399807 0.04017104713880692 0.0001039226583564724 0.0814496256419892 0.00018384387768651938 0.11267983369206566 0.0002894825228284689 0.13471189562446004 0.0005048500228703671 0.2078612244075877 0.0004212147862375029 0.24609916678012622 0.0005626459262772051 0.28045203536768626 0.0006738296700243381 0.126018 0.0007980000000000001 0.102946 0.000853 0.064952 0.0035299999999999997 0.492758 0.005026 0.5801710000000001 0.047584 0.13652099999999998 0.005030000000000001 0.12543 0.00774 0.636796 0.083871 1.251988 0.514293
206 0.5265 -9999.0 -9999.0 1.11452739628965e-06 1.602606280589325e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.01076171834194789 0.0002393193805891939 0.01771017586023233 0.00012528063577627098 0.04108830149795734 0.00022304816586693908 0.0641293853141503 0.00035777349913661743 0.08546974889482335 0.0005921206629079373 0.13689163852926448 0.0003143419730562279 0.19810956177164962 0.0004628679649394867 0.27005352911702374 0.0007119375001461173 0.240756 0.0009050000000000001 0.249057 0.0011250000000000001 0.304965 0.0031520000000000003 0.37183800000000006 0.004808 1.439491 0.035189 0.261818 0.008199 0.254214 0.0096 0.863774 0.08273900000000001 1.457471 0.5597730000000001
207 1.1 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0025310495758571906 4.129264078082233e-05 0.0018771588726467891 1.6935553737754166e-05 0.002889875539350552 2.4281408310699003e-05 0.0030556169435724777 3.638994592346946e-05 0.004206919751884098 6.550239171443446e-05 0.0084686107555644 6.579843041619742e-05 0.012987657225319645 9.183268694625851e-05 0.014686112778999642 0.000114118204000686 0.03059 0.0005570000000000001 0.033875999999999996 0.0009350000000000001 0.041395 0.003497 0.048358 0.006064 0.166326 0.040604999999999995 0.026643999999999998 0.003215 0.02623 0.006958000000000001 -9999.0 -9999.0 -9999.0 -9999.0
208 1.45 -9999.0 -9999.0 3.819884934641791e-07 9.89476020504698e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0034275621692533864 4.9390022991486054e-05 0.002695060910383646 2.334641459935845e-05 0.002745665262605485 3.068465020659743e-05 0.003466669780450345 4.511571357387118e-05 0.005326208043575646 8.370116129355443e-05 0.006180822741266448 5.088349047653767e-05 0.009067254763438701 8.065912607638866e-05 0.0139910254043822 0.00011122972731948703 0.025582 0.000467 0.035788 0.000805 0.0684 0.002814 0.047717 0.004926000000000001 -9999.0 -9999.0 0.01725 0.0030510000000000003 0.045122999999999996 0.006608 -9999.0 -9999.0 -9999.0 -9999.0
209 0.18 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.021815285459471583 0.0001827348071726916 0.04044085537582558 9.483108199794511e-05 0.07174113699056543 0.00019116495203071364 0.09408446198200744 0.0002764957244552416 0.10274472997524817 0.00043590739562557004 0.13412116651687317 0.0004607171337398378 0.15310865803401374 0.000639224396254945 0.17267951620865674 0.0008890150249335487 0.06884699999999999 0.000632 0.060412 0.000901 0.058461 0.003092 0.27705799999999997 0.0060279999999999995 0.340777 0.039234000000000005 0.07385800000000001 0.003673 0.071713 0.006869 0.35678 0.07065 -9999.0 -9999.0
210 1.45 -9999.0 -9999.0 9.382708467317679e-07 1.2845804443021462e-07 -9999.0 -9999.0 0.007777720000000001 0.0016284799999999999 0.009005424256869371 5.393373515915613e-05 0.008330233368867627 2.1388591727990167e-05 0.01213520113349 3.140995402215656e-05 0.012534807897875717 4.46899536122389e-05 0.012712719931855057 7.598545201295963e-05 0.018922177935485823 6.50165270155228e-05 0.026082107309355285 0.00010437102928004545 0.03178080104358159 0.0002031906804606688 0.044442999999999996 0.0005909999999999999 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.42775 0.032533 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
211 1.45 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.002339453705808153 3.6230769373836535e-05 0.0027679856045903966 1.5635817655990497e-05 0.005039273726598405 2.4042485650775367e-05 0.006024475617409985 3.6217090552054694e-05 0.006757086995990613 6.323945583878078e-05 0.01023255469033784 5.069820182708099e-05 0.015573965057736193 9.204588058091136e-05 0.01890696977670711 0.00010358021927863748 0.032432 0.0005420000000000001 0.041161 0.0007430000000000001 0.059265000000000005 0.003291 0.028578 0.004481 -9999.0 -9999.0 0.027644 0.003259 0.03171 0.007097000000000001 -9999.0 -9999.0 -9999.0 -9999.0
212 1.45 -9999.0 -9999.0 1.6671647542989331e-06 2.19575916281593e-07 -9999.0 -9999.0 0.00557495 0.00171308 0.0233090691530003 4.584616266208893e-05 0.012754135466609185 2.0798690943787055e-05 0.018677915652691213 3.0029254642750957e-05 0.019400650045834734 4.586018376416967e-05 0.019226794106490436 8.167218648711538e-05 0.020234048409688978 0.00010303944558023939 0.02969000286532941 0.0001401140803455074 0.025747133582096383 0.00019749347071002922 0.059396000000000004 0.000623 0.08264 0.000864 0.108945 0.004059999999999999 0.142216 0.004385 0.507954 0.045848 0.046174 0.003402 0.06854900000000001 0.007324 0.17187 0.071076 -9999.0 -9999.0
213 0.9680200219154358 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.001423035698717534 3.565736294422105e-05 0.0016522914359433972 2.002605977438898e-05 0.00237334573662416 2.9047924387996627e-05 0.0041375377463434004 4.9843830636485284e-05 0.00750840208797561 9.478931470015895e-05 0.01631739673213764 6.049981571347729e-05 0.019394425456216946 9.71226921053412e-05 0.028466490936151875 0.00012609436723587516 0.038942000000000004 0.000569 0.031528 0.0007790000000000001 0.024836 0.003239 -9999.0 -9999.0 -9999.0 -9999.0 0.043813000000000005 0.0033490000000000004 0.031477 0.006523 -9999.0 -9999.0 -9999.0 -9999.0
