# ctio.decam.g
# energy
# decam filter downloaded from https://www.ctio.noirlab.edu/noao/sites/default/files/DECam/DECam_filters_transmission.txt
3000 0.00082373
3010 0.00105835
3020 0.00130958
3030 0.00103889
3040 0.00108156
3050 0.00114917
3060 0.00112372
3070 0.0010075
3080 0.00129587
3090 0.00105287
3100 0.00110656
3110 0.00116146
3120 0.00095611
3130 0.00111751
3140 0.00089938
3150 0.00108569
3160 0.00082586
3170 0.00096553
3180 0.00095659
3190 0.00086299
3200 0.00098551
3210 0.00095817
3220 0.00076383
3230 0.0008736
3240 0.00101095
3250 0.0009495
3260 0.00102636
3270 0.00103958
3280 0.0008579
3290 0.00084925
3300 0.00095538
3310 0.00098186
3320 0.00117095
3330 0.00109008
3340 0.00096287
3350 0.00116544
3360 0.00097093
3370 0.00109049
3380 0.00112035
3390 0.00092671
3400 0.00103101
3410 0.00110515
3420 0.0008508
3430 0.00092355
3440 0.00095603
3450 0.00091148
3460 0.00097622
3470 0.00099846
3480 0.00091137
3490 0.00019845
3500 0.00095454
3510 0.00115923
3520 0.00124898
3530 0.00113666
3540 0.00079267
3550 0.00090492
3560 0.00099786
3570 0.00101938
3580 0.00125419
3590 0.00088854
3600 0.00107597
3610 0.00100115
3620 0.00108732
3630 0.00100281
3640 0.00094039
3650 0.00096792
3660 0.00096552
3670 0.00096695
3680 0.0008718
3690 0.001016
3700 0.00104295
3710 0.00104264
3720 0.00083364
3730 0.00111626
3740 0.00097879
3750 0.0010734
3760 0.00099782
3770 0.00103053
3780 0.00093661
3790 0.00076629
3800 0.0010379
3810 0.0010838
3820 0.00112166
3830 0.00097768
3840 0.00145383
3850 0.00243302
3860 0.00367021
3870 0.00458996
3880 0.00646509
3890 0.01149685
3900 0.02877554
3910 0.10569174
3920 0.355169
3930 1.00564969
3940 2.92234802
3950 10.02316241
3960 19.55565517
3970 32.97045517
3980 47.30148276
3990 60.94654483
4000 73.08908276
4010 81.2077
4020 84.91604483
4030 86.03278276
4040 86.88612759
4050 87.26447586
4060 87.49566207
4070 87.70112759
4080 87.86204483
4090 87.93568621
4100 87.9669931
4110 87.99443793
4120 87.92328621
4130 87.76637931
4140 87.68468966
4150 87.86452414
4160 88.14412759
4170 88.41967241
4180 88.72662414
4190 88.98606897
4200 89.0240069
4210 88.84661034
4220 88.70791724
4230 88.63393103
4240 88.63782414
4250 88.75926207
4260 89.01743448
4270 89.23626552
4280 89.37482069
4290 89.52267931
4300 89.69563793
4310 89.78473103
4320 89.71944483
4330 89.66303103
4340 89.64353448
4350 89.62855172
4360 89.62520345
4370 89.74268966
4380 89.99773103
4390 90.25821379
4400 90.48555862
4410 90.70656207
4420 90.93452759
4430 91.08799655
4440 91.12642069
4450 91.11236207
4460 91.09028621
4470 91.05067931
4480 90.97112414
4490 90.89564138
4500 90.86694138
4510 90.89437931
4520 90.96256207
4530 91.05039655
4540 91.13614138
4550 91.15906207
4560 91.09277931
4570 90.97605862
4580 90.88653793
4590 90.85872414
4600 90.90515862
4610 91.01503103
4620 91.16162759
4630 91.30620345
4640 91.40290345
4650 91.43215517
4660 91.38931034
4670 91.26862759
4680 91.07275517
4690 90.82714828
4700 90.59416897
4710 90.45363448
4720 90.42982069
4730 90.51873793
4740 90.69572069
4750 90.89704483
4760 91.07421379
4770 91.16083103
4780 91.14034483
4790 91.05272759
4800 90.9623
4810 90.89357586
4820 90.84139655
4830 90.77604138
4840 90.67296207
4850 90.53666897
4860 90.39465172
4870 90.30919655
4880 90.34268621
4890 90.51257586
4900 90.76255172
4910 90.95983793
4920 90.98217241
4930 90.81685517
4940 90.53397241
4950 90.24956207
4960 90.08236207
4970 90.10976207
4980 90.30010345
4990 90.56425862
5000 90.79928276
5010 90.9337931
5020 90.97737931
5030 90.98694138
5040 90.99912069
5050 91.02797586
5060 91.06998276
5070 91.10912414
5080 91.12926207
5090 91.10874828
5100 91.01865172
5110 90.83905517
5120 90.58448621
5130 90.32511724
5140 90.16713793
5150 90.17557586
5160 90.34006552
5170 90.57765172
5180 90.78035172
5190 90.89528621
5200 90.93276897
5210 90.94543103
5220 90.99393448
5230 91.11501379
5240 91.28736207
5250 91.46653448
5260 91.59938276
5270 91.6465
5280 91.61121034
5290 91.52126552
5300 91.41046897
5310 91.30928276
5320 91.23495862
5330 91.18558276
5340 91.17791034
5350 91.21118276
5360 91.22180345
5370 91.09017931
5380 90.68825862
5390 90.03992414
5400 89.33193448
5410 88.77675862
5420 88.5078931
5430 88.42254138
5440 87.78867586
5450 84.20556552
5460 76.08444138
5470 63.66705862
5480 48.93305172
5490 33.56917241
5500 19.97440345
5510 10.40014862
5520 5.28181483
5530 3.04963931
5540 1.99418862
5550 1.47255379
5560 0.06147254
5570 0.03459481
5580 0.0215848
5590 0.01479393
5600 0.01078282
5610 0.00800601
5620 0.00567709
5630 0.0039776
5640 0.00251106
5650 0.001575
5660 0.00126987
5670 0.00078902
5680 0.00075385
5690 0.0005677
5700 0.00071679
5710 0.00061423
5720 0.0006527
5730 0.0005575
5740 0.00038861
5750 0.00038132
5760 0.00051583
5770 0.00014974
5780 0.00022873
5790 0.00022604
5800 0.00029435
5810 0.00026869
5820 0.00023575
5830 0.00018236
5840 0.00013216
5850 0.00032242
5860 0.00026794
5870 0.00036181
5880 0.00011542
5890 0.00033053
5900 0.00013898
5910 0.00016005
5920 0.00024523
5930 0.00034296
5940 0.00018039
5950 0.00026412
5960 0.00011218
5970 0.00025558
5980 0.00018682
5990 -5.99e-05
6000 -2.92e-06
6010 9.06e-05
6020 9.49e-05
6030 -6.12e-05
6040 5.26e-05
6050 0.00010725
6060 -2.22e-05
6070 0.00017958
6080 0.00019946
6090 0.00018261
