id redshift chandra.0p5to7 chandra.0p5to7_err chandra.2to7 chandra.2to7_err chandra.1p2to2 chandra.1p2to2_err chandra.0p5to1p2 chandra.0p5to1p2_err chandra.0p2to0p5 chandra.0p2to0p5_err xmm.newton.0p2to0p5 xmm.newton.0p2to0p5_err xmm.newton.0p5to1 xmm.newton.0p5to1_err xmm.newton.1to2 xmm.newton.1to2_err xmm.newton.2to4p5 xmm.newton.2to4p5_err xmm.newton.4p5to12 xmm.newton.4p5to12_err xmm.newton.0p2to12 xmm.newton.0p2to12_err xmm.newton.0p5to4p5 xmm.newton.0p5to4p5_err galex.FUV galex.FUV_err galex.NUV galex.NUV_err ctio.decam.u ctio.decam.u_err ctio.decam.g ctio.decam.g_err ctio.decam.r ctio.decam.r_err ctio.decam.i ctio.decam.i_err ctio.decam.z ctio.decam.z_err vista.vircam.J vista.vircam.J_err vista.vircam.H vista.vircam.H_err vista.vircam.Ks vista.vircam.Ks_err spitzer.irac.ch1 spitzer.irac.ch1_err spitzer.irac.ch2 spitzer.irac.ch2_err spitzer.irac.ch3 spitzer.irac.ch3_err spitzer.irac.ch4 spitzer.irac.ch4_err spitzer.mips.24 spitzer.mips.24_err WISE1 WISE1_err WISE2 WISE2_err WISE3 WISE3_err WISE4 WISE4_err
83 0.688 5.172936707381169e-07 8.725484028759017e-08 4.095217137110919e-07 1.2463704330336139e-07 1.0212818158909428e-06 1.7023698734648616e-07 8.935810370053411e-07 2.542083984583803e-07 -9999.0 5.184063666435775e-06 1.6600570135452368e-06 2.934587084383232e-07 3.265639012186593e-06 3.038855538358076e-07 2.56413051476358e-06 2.1564570715393105e-07 1.4480957727424952e-06 1.9026718233175778e-07 1.1006941719772952e-06 2.590747672060982e-07 1.415600499822574e-06 1.723539512693018e-07 1.9791444547013974e-06 1.113662936596899e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0012383458816136567 3.9259781756290214e-05 0.0018549026755409817 1.578282146909348e-05 0.002558576664660119 2.3459220985952455e-05 0.0052275580042978375 4.525852730657266e-05 0.004929233645532904 7.292653521623316e-05 0.006523046176251705 8.001287308020143e-05 0.008942157163725671 0.00012119141444594752 0.01130195993200616 0.00012285844650080033 0.010627000000000001 0.000381 0.007828 0.000565 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
84 1.13 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 1.7060869950119994e-07 1.3824985688456873e-07 3.167433447055439e-07 1.3193110806602864e-07 2.044893299747093e-07 9.51770156766966e-08 3.917701466625183e-08 5.7096697370315033e-08 6.654785604474119e-09 5.338711373064625e-08 7.939851113529871e-08 4.216768841421162e-08 1.675855264147486e-07 4.929839964764147e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0021479987191432887 3.5571209933595785e-05 0.0018214001793121087 1.4378378122620444e-05 0.0019648524217759935 2.0774277330877303e-05 0.0020615243730204656 3.4638850830035525e-05 0.0024757234708657006 6.323614423059527e-05 0.0022688022579872816 5.175545948239899e-05 0.0031196523179871523 7.926235845319344e-05 0.0049123717624281055 9.101566737812581e-05 0.007181 0.000503 0.010177 0.0006979999999999999 -9999.0 -9999.0 -9999.0 -9999.0 0.13009600000000002 0.040310000000000006 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
85 0.75 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0025442530219416675 3.274605589398322e-05 0.0023487923126819608 1.4413708064467734e-05 0.004436991766663288 1.896900292326201e-05 0.007206309583724253 3.171826979554559e-05 0.008849802495465766 5.790181821866912e-05 0.01135860594396769 5.757879217693816e-05 0.013399349149253772 8.493176949788488e-05 0.017216498486321407 0.00010163767950885132 0.022173 0.0005250000000000001 0.028038 0.000852 0.027178 0.003343 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
86 0.75 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.926595032864523e-07 3.087799786995271e-07 5.27200856733684e-07 1.876459961454475e-07 3.8427507609538324e-07 1.3698158545751204e-07 1.940140972651708e-07 1.1221538759454532e-07 6.399201340804226e-08 1.8009564548676348e-07 2.07173118954581e-07 1.2089993647392963e-07 3.4384354798994656e-07 7.076540996206415e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0006791922942692877 3.4025087583897986e-05 0.0005585017533018224 1.3911560204142599e-05 0.0009505937477634627 1.9151548912603315e-05 0.0013289080231760231 3.13217903717599e-05 0.0022062394178934013 6.248718091043538e-05 0.004742886540706651 4.358703136805723e-05 0.0070560559213197396 6.562081902782246e-05 0.010476183469871135 8.891335019309777e-05 0.019125 0.000532 0.016179 0.000821 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.022121 0.003362 0.013452 0.0 0.207587 0.0 1.123052 0.0
87 1.08 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0017073182763253703 3.459707218101062e-05 0.0025040707131688197 2.150279545919413e-05 0.0031681684773728325 4.701216876403217e-05 0.004266049859586578 5.628424784306953e-05 0.004812373790164356 0.0001075433314541469 0.006296163910009219 5.634890146647434e-05 0.007282768967280935 7.46891065380236e-05 0.010375968839963836 9.089286022492236e-05 0.025283000000000003 0.0005440000000000001 0.037209000000000006 0.001156 0.041518 0.003274 0.06779600000000001 0.008342 0.31699400000000005 0.041716 0.023637000000000002 0.003179 0.016904 0.006508 0.232916 0.0 1.437474 0.0
88 1.425 6.361985550604567e-07 6.06566779905543e-08 4.4661171911213757e-07 8.119351192047412e-08 8.598701981474659e-07 1.4639176822666926e-07 1.7603684141213153e-06 2.516256802064221e-07 7.2066840003340905e-06 4.14930290928316e-06 2.6673264522490223e-06 4.3523215420067104e-07 2.341292467917929e-06 3.151891607850399e-07 1.3059983663438885e-06 1.8765840314853827e-07 4.25287251945468e-07 1.3647356003762192e-07 6.082243768511981e-07 2.04552881401652e-07 7.871612596530627e-07 1.3565515766380203e-07 1.0738881525217338e-06 9.955379280035113e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.00846746253095236 4.04648285433179e-05 0.005413283820167122 1.5041655934557467e-05 0.006992338725112579 2.0330132834092613e-05 0.006834927865260019 3.217422328855574e-05 0.0071953820988483975 5.5593696548811395e-05 0.010779998483103057 5.8741104317449914e-05 0.016136717726787885 8.297962086776548e-05 0.017353483350329147 0.00012106559259726837 0.036555 0.000507 0.041585000000000004 0.000885 0.047928 0.0026019999999999997 -9999.0 -9999.0 -9999.0 -9999.0 0.026546 0.003032 0.034198 0.006299000000000001 0.20044700000000001 0.0 1.17598 0.0
89 1.9013 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 4.722022662993724e-06 4.850338646070281e-07 4.8620646425469595e-06 3.850290083165325e-07 3.029417944673696e-06 2.3979221656919073e-07 1.2469931410447967e-06 1.8331760633384695e-07 7.566617618291892e-07 2.4988696785061217e-07 1.3976734317973488e-06 1.6904436567082285e-07 2.3601221629420232e-06 1.2431920488645544e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.009490246502359929 4.0625482046587635e-05 0.009925688026266172 1.6359167297963054e-05 0.009221057673825634 2.0540122798078004e-05 0.013575964521564827 3.3714375939972325e-05 0.012800568642482446 6.114093122019076e-05 0.012506214479850375 0.0007360824074232483 0.012194532354929904 0.0009271605658257155 0.014635761174296106 0.001220341717159725 0.015318 0.000508 0.018657 0.0008129999999999999 -9999.0 -9999.0 0.04224 0.006143 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
90 1.32 5.977971343143886e-07 4.4024956482714976e-08 4.0608016461072257e-07 5.2458899989822755e-08 9.63437677972798e-07 8.53066803758885e-08 1.5041840318006955e-06 1.8076532785249481e-07 1.7913820183246344e-06 8.721201931319874e-07 2.8538726364982677e-06 6.869964394745068e-08 2.2064035303150603e-06 4.8445294115120025e-08 1.2238185135383146e-06 3.010315295581604e-08 4.5761493919878244e-07 2.3265115915691225e-08 2.8525023519346867e-07 4.3846073211606957e-08 6.207602165051382e-07 2.9519484771827926e-08 1.02747665570993e-06 1.6043805871753996e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0028818770684028686 3.927822142070551e-05 0.0038587176214366337 1.429595954086638e-05 0.007082405499294197 2.077255075087315e-05 0.008811984962279931 3.222358237277065e-05 0.010314756343100877 5.7907279725362705e-05 0.0166505137787566 7.114647204552021e-05 0.025470445182770828 0.00012298515671641213 0.034149718623365695 0.0001782415079544185 0.071525 0.0006490000000000001 0.086925 0.000959 0.07674500000000001 0.0033650000000000004 0.081013 0.006006 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
91 0.7 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 4.11713990564164e-06 4.93896600481536e-07 4.328455982283662e-06 3.8903068038007603e-07 2.338699404271958e-06 2.229712153454923e-07 6.911726367148604e-07 1.4227590181640607e-07 2.3171098403381162e-07 1.7165336916144292e-07 8.934409098577399e-07 1.210615078983603e-07 1.9002152367056056e-06 1.1709005775223252e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.004320393524394508 3.743215074197906e-05 0.006666645310169197 1.8044660722647122e-05 0.007402479042337883 2.24406783873601e-05 0.010527125882798631 3.666423096336368e-05 0.011861349509490488 6.520833878236069e-05 0.01656782731849053 0.00023868557537855663 0.02146915201444506 0.0002652508845823175 0.026663847896081522 0.00022796372489946405 0.033817 0.0005809999999999999 0.032971 0.000839 0.042383000000000004 0.003149 0.048741 0.005909 0.240957 0.031508 0.061094 0.003489 0.058023000000000005 0.006947 0.247059 0.07304300000000001 1.4628510000000001 0.0
92 0.07 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.004259897026651241 3.476042331757283e-05 0.004223983962763485 1.4866963092811012e-05 0.004484771125054646 1.9206268075918315e-05 0.005160456033483651 3.072656589918582e-05 0.005850803489083514 5.939393459823758e-05 0.005368674087323881 6.716955927834131e-05 0.007109618166553427 0.00014967802382634502 0.009366457809480673 0.0001291571413152595 0.018591 0.00040300000000000004 0.022901 0.00086 0.031061000000000002 0.002295 0.043265000000000005 0.006011 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
93 1.5926 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 7.047136398881287e-06 5.831539592724457e-07 4.624487076029471e-06 3.8245248734134894e-07 2.730161030124285e-06 2.392512712344331e-07 8.651088944450052e-07 1.6133587081786512e-07 6.454509003471087e-07 2.365993432515756e-07 1.24751014156455e-06 1.58320018564198e-07 2.198603661038662e-06 1.2443293574812082e-07 -9999.0 -9999.0 0.004689759999999999 0.0020430500000000002 0.009677040472876205 3.489490483037478e-05 0.009977733933552113 1.4729129617154325e-05 0.012160066338701144 1.992478958003975e-05 0.014374438723296122 3.0674292816646626e-05 0.012068130076606022 5.777747188612505e-05 0.016733575441665035 7.175459946689915e-05 0.018863103805156635 0.00014339857783230036 0.02525421888367003 0.00013650525271032685 0.061880000000000004 0.000656 0.08955800000000001 0.000978 0.10419199999999999 0.00322 0.149053 0.006046 0.344596 0.040067 0.06166 0.0037480000000000005 0.089867 0.007118 0.272396 0.073259 1.160914 0.0
94 1.05 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0023577290002822116 3.3494383477927975e-05 0.0026311339941381497 1.4425026316496782e-05 0.004206174802486902 2.0744007414593855e-05 0.005182506542877722 3.259481889660472e-05 0.00676586423669601 5.8319048695363295e-05 0.009644272938091647 4.166052660687364e-05 0.013010001587555997 6.369138942768122e-05 0.018960789007590798 9.082789512685163e-05 0.034537 0.000421 0.033732 0.000742 0.02879 0.001825 0.036368000000000004 0.004574 -9999.0 -9999.0 0.027669000000000003 0.003084 0.023335 0.0 0.198244 0.0 1.775007 0.0
95 0.8180199861526489 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 3.362642476573841e-06 4.3525421109505463e-07 2.811005062263753e-06 3.2086329686521945e-07 1.8185399353590564e-06 2.1271972225835748e-07 7.248485516373719e-07 1.6428824127334512e-07 2.2567732057517948e-07 2.509434930915863e-07 7.358264081642121e-07 1.697460272580467e-07 1.5406499479658028e-06 1.1468413306954706e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.0016154201761296595 3.061139257778172e-05 0.00247106295925011 1.4457930046866519e-05 0.003146150481197868 1.9962505562905297e-05 0.004428721673630878 3.24212539150523e-05 0.007076183200835738 6.079816097510674e-05 0.011443896032889358 6.482927058804492e-05 0.013506672216533117 0.00012111101441411908 0.017498453840884765 0.00017174745410684922 0.029976 0.00055 0.026622 0.0009140000000000001 0.02629 0.00307 0.031278 0.005889 -9999.0 -9999.0 0.025728 0.003412 0.026522 0.0 0.176035 0.0 2.33131 0.0
96 0.21 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.44178449431313e-07 4.406939926724085e-07 1.3887902979686072e-06 3.7078328736770854e-07 9.43850353127357e-08 1.3247742976879227e-07 2.673229428608431e-07 1.8197434146588607e-07 6.367494555127808e-07 5.248327734104254e-07 6.73850974363615e-07 3.412528676101057e-07 4.71112517861233e-07 1.1664340564096474e-07 -9999.0 -9999.0 -9999.0 -9999.0 0.003918521275964385 3.5703134062245436e-05 0.004604138871013001 1.5051741825729539e-05 0.005241191002058852 2.0094830664307366e-05 0.0054347531489249345 3.0393333335543926e-05 0.006827478756298722 5.53153074106505e-05 0.008070052232273443 4.791898766954925e-05 0.009625153958441946 6.72090858592735e-05 0.012456731220922954 8.903214579186707e-05 0.013718000000000001 0.000504 0.021335999999999997 0.000889 0.03596800000000001 0.0033380000000000003 0.042114 0.006077 0.16677799999999998 0.042305999999999996 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
97 1.3 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0036722309987941614 5.737242742611927e-05 0.003730138376027497 2.188076323872091e-05 0.005268924362444225 2.9819022228598072e-05 0.00570318509972971 4.5733816406052616e-05 0.007094859997787321 8.224016820361844e-05 0.010246584016541346 7.241680830071695e-05 0.014415195395565624 0.00010073491982482801 0.01807259300070881 0.00013422468292733714 0.039195 0.0005390000000000001 0.040893 0.0007890000000000001 0.038 0.002879 0.052606 0.005076 -9999.0 -9999.0 0.034834000000000004 0.00539 0.041725000000000005 0.009531000000000001 0.346418 0.0 2.387811 0.0
98 0.25 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 1.1959179206989672e-06 3.693344251178863e-07 1.9396364211926834e-06 2.969690631794722e-07 3.1351380180101606e-07 1.0569153722935584e-07 4.710724018845727e-07 1.2459757667913536e-07 3.8707257958117246e-07 2.9554363637993236e-07 6.073017724744708e-07 1.9257386150412647e-07 7.042680216937851e-07 8.407667679476814e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0014502506955277482 3.784611140564588e-05 0.0010553845779162176 1.5278072017594194e-05 0.0008155333221340094 1.8423264486801936e-05 0.0010157681073041359 2.977596106632143e-05 0.001620844939010431 5.606467792821242e-05 0.003668058829314809 6.339035666810522e-05 0.004930537796101536 6.929481290421788e-05 0.0071910750484984 0.00013517001811607754 0.010653000000000001 0.00045900000000000004 0.01191 0.000638 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
99 0.07 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 7.858182190925024e-07 8.643545486570866e-08 5.766485539851844e-07 5.757602125638852e-08 3.98094823271424e-07 4.2111022757157503e-08 1.1785925058718337e-07 3.051973876292718e-08 3.2781452713020906e-07 9.401089524175397e-08 3.5658217555316125e-07 6.096009233297097e-08 3.411677709900368e-07 2.2252787176838207e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0013875216892233221 3.476576075153862e-05 0.002854097369518586 1.6448523091649273e-05 0.0030401875242735913 2.2127311803101645e-05 0.002827601733429655 3.654966957151456e-05 0.0036597718790884093 5.5245357702654745e-05 0.004717721238591841 5.088304781791517e-05 0.0053796282200185026 7.226921101950888e-05 0.006624582510971801 9.819410298766901e-05 0.010258 0.000433 0.017718 0.000815 0.028312999999999998 0.0031940000000000002 0.035325 0.00597 0.31873 0.048434 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
100 0.25 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.00041007680746016464 3.4221468135084926e-05 0.0006450901979706078 1.3720324297331418e-05 0.0009331133463897063 1.9566381742051387e-05 0.0009390231256790556 3.0273296926172258e-05 0.0013388336653162305 5.63684730562375e-05 0.0016495051368118616 4.3024465505814105e-05 0.0023033853010698767 6.418303350100246e-05 0.0027169598626266564 0.0001201038567268559 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
101 1.1321 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 9.95457971761371e-06 1.986416337068488e-06 8.55694460499728e-06 1.4129839539956118e-06 2.9436896889841614e-06 6.337952102212783e-07 1.5346189037633784e-06 4.877970420509327e-07 -9999.0 9.416639634715831e-07 1.2420671822990222e-06 6.153943629085361e-07 3.0102904815754232e-06 3.6753265255792646e-07 -9999.0 -9999.0 0.00667791 0.00160774 0.021721962813134044 4.9846820381881857e-05 0.023896728440347022 2.087471448095285e-05 0.02999875962322312 2.8889669634640334e-05 0.02450936021322351 4.663103474962535e-05 0.02359811537281953 8.284495209003631e-05 0.02500057135300616 9.863844143291211e-05 0.029121175723880493 0.00014721920684405824 0.04018255540105927 0.00020835322393052006 0.07860800000000001 0.000675 0.109984 0.000925 0.138627 0.003601 0.21225200000000002 0.0050620000000000005 0.6548189999999999 0.050483 0.073519 0.003995 0.11716599999999999 0.008093999999999999 0.36812900000000004 0.09019 1.6158460000000001 0.6369710000000001
102 1.1 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.004960546153730076 3.4070619988115884e-05 0.005277338972455673 1.4887663017811778e-05 0.007196780984906256 2.0777950911321454e-05 0.0067095354529500325 3.247485770461412e-05 0.007062270391053809 5.881754707231995e-05 0.0071668869243122855 9.307949932370594e-05 0.007773716748619615 0.00012095533370823682 0.007318619626922715 0.00015584888471354105 0.016624 0.000507 0.023284 0.000848 0.035524 0.003117 0.04671 0.005871 0.370636 0.045952 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
103 0.25 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0018316275166918492 3.1094232586031385e-05 0.0016744105735564906 1.473466623415788e-05 0.0018921308121531977 2.1223436908315936e-05 0.0026774726730370963 3.4414225532569514e-05 0.0025430156292657645 5.748433698519736e-05 0.003751313377232393 4.596002284058988e-05 0.004761918090810056 7.281336048101327e-05 0.006141385874747626 9.520577802386161e-05 0.008346000000000001 0.000499 0.009492 0.0006760000000000001 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
104 1.35 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 2.3406087041920375e-06 3.91941363305171e-07 1.5720003769423341e-06 2.5080343181225055e-07 9.274855160506292e-07 1.680925592743915e-07 3.3421819499212593e-07 1.292151323761048e-07 4.1818713764338924e-07 3.0463273113305183e-07 6.366264602881673e-07 1.983634457995066e-07 8.76335577975075e-07 9.34745680692579e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0015274937318558374 3.929448683787149e-05 0.0022229088677598852 1.4842829596137296e-05 0.003204401003539382 2.5664211487901095e-05 0.003913209745595813 3.379823430157278e-05 0.0036125463773239437 6.221056470864447e-05 0.0058448093063382025 5.7842736992562463e-05 0.007224488193950124 9.940305445604175e-05 0.01121422717938033 0.0001099950531424711 0.028047000000000002 0.000536 0.032123 0.000839 -9999.0 -9999.0 0.059699 0.0059960000000000005 -9999.0 -9999.0 0.027899999999999998 0.0032120000000000004 0.028471 0.006634 0.17394 0.0 1.461504 0.0
105 1.15 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 1.6768064677177785e-06 3.6178131734740433e-07 9.769935940505047e-07 2.3775870876261325e-07 6.404784492195072e-07 1.6362438389463492e-07 1.128084423422842e-07 1.005976353270547e-07 5.4078045947212335e-08 1.5430065892751e-07 2.389343459063296e-07 1.0741310353788498e-07 4.704869981220732e-07 8.23374217448268e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0013697590677492783 8.071547740311486e-05 0.0025675166062997666 3.738282310500546e-05 0.003982605660818098 6.464872345100176e-05 0.0051819267711782375 8.756595275227491e-05 0.008661445029363515 0.00016536861408284717 0.01673059099628119 0.0001239500080379025 0.022916024632782247 0.00017600155550337467 0.03426142558565737 0.00024339864905020296 0.06968099999999999 0.000114 0.078042 0.00019 0.069593 0.000571 0.091212 0.001117 0.225159 0.007911 0.057491 0.004183 0.073316 0.007968 0.13652099999999998 0.0 1.088429 0.0
106 0.17 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0024549364924196003 4.1157987343922874e-05 0.0027829160279061443 1.5109185939130452e-05 0.003135734317825174 2.4261054331826466e-05 0.0035615100151127825 3.205036752907263e-05 0.003882472526975297 5.91449048890947e-05 0.0037316087613801104 9.659243547407915e-05 0.004433167793045271 0.00016161591472679514 0.005409520510915485 0.00012477325430693646 0.00775 0.0007 0.007136 0.000823 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
107 0.72 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 0.0011889074299149824 3.602329868744732e-05 0.0019158287170827311 1.6317740326685965e-05 0.0021454320964960816 2.6770266121105197e-05 0.0018221505099250376 3.309670619125104e-05 0.0021887068610391774 6.374412692089655e-05 0.00288391596443394 6.300658536735471e-05 0.003756581216749835 0.00013644655729543818 0.004474449560519903 9.650097754839251e-05 0.00918 0.000369 0.01269 0.000855 -9999.0 -9999.0 0.021439 0.006228 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
108 2.6719 3.1088983483991085e-08 1.4711751112960464e-08 4.576406113333476e-08 2.2049956727883388e-08 1.5226103868701383e-07 1.762006479165561e-08 4.1742708332587776e-08 2.8237714460282398e-08 -9999.0 1.0415169579022565e-07 5.201374120185178e-07 5.209149175455395e-08 1.6035968781468324e-07 2.5023767247131128e-08 1.0900420705459183e-07 1.8470801781355276e-08 2.4373309431758943e-08 1.175583394055552e-08 6.026439825721489e-08 3.3617960432518704e-08 1.0526991642206383e-07 2.238857726942263e-08 1.2652765143661278e-07 1.1112952668404103e-08 -9999.0 -9999.0 -9999.0 -9999.0 0.0025734407153567697 3.358987590335736e-05 0.0034487438076888748 1.5003496027015945e-05 0.004137992954770307 1.8831191276031817e-05 0.004131406071662674 2.7842088302803514e-05 0.004744439632617807 5.4970953074135316e-05 0.005163815260769433 4.544313091183529e-05 0.006035156489677548 7.057434693058417e-05 0.006054075810928409 9.552274646914047e-05 0.009001 4.1e-05 0.011426 5.6e-05 0.016885999999999998 0.000236 0.029779 0.000347 0.103639 0.002837 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
